project_name,provider,model_name,prompt_template,run_id,metric_name,metric_value,metric_category,status,formula_version,notes
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,non_extreme_distribution_ned,0.25,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,requirement_service_semantic_alignment,0.028399,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
pet-clinic,anthropic,claude-opus-4-8,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,number_of_microservices,4.0,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,number_of_communications,8.0,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,communication_density,0.666667,coupling,calculated,v1,
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,average_outgoing_communications,2.0,coupling,calculated,v1,
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,average_responsibility_length,15.75,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,declared_inter_service_coupling,0.666667,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,responsibility_domain_similarity,0.141789,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,requirement_service_semantic_alignment,0.049385,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
pet-clinic,deepseek,deepseek-chat,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,number_of_microservices,2.0,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,number_of_communications,2.0,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,communication_density,1.0,coupling,calculated,v1,
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,average_outgoing_communications,1.0,coupling,calculated,v1,
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,average_responsibility_length,25.5,basic,calculated,v1,
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,declared_inter_service_coupling,1.0,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,responsibility_domain_similarity,0.147059,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,non_extreme_distribution_ned,0.5,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,requirement_service_semantic_alignment,0.035625,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
pet-clinic,deepseek,deepseek-chat,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_microservices,2.0,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,number_of_communications,2.0,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,communication_density,1.0,coupling,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,average_outgoing_communications,1.0,coupling,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,average_responsibility_length,20.0,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,declared_inter_service_coupling,1.0,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,responsibility_domain_similarity,0.133333,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,non_extreme_distribution_ned,1.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,requirement_service_semantic_alignment,0.041739,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
pet-clinic,openai,gpt-5.5-2026-04-23,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,number_of_microservices,2.0,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,number_of_communications,2.0,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,communication_density,1.0,coupling,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,average_outgoing_communications,1.0,coupling,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,average_responsibility_length,27.5,basic,calculated,v1,
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,declared_inter_service_coupling,1.0,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,responsibility_domain_similarity,0.078947,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,non_extreme_distribution_ned,0.5,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,requirement_service_semantic_alignment,0.035714,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
pet-clinic,openai,gpt-5.5-2026-04-23,zero_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,number_of_microservices,10.0,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Project & Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User & Access Service'.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,number_of_communications,36.0,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Project & Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User & Access Service'.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,communication_density,0.4,coupling,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Project & Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User & Access Service'.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,average_outgoing_communications,3.6,coupling,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Project & Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User & Access Service'.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Project & Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User & Access Service'.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Project & Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User & Access Service'.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,average_responsibility_length,38.7,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Project & Activity Service'. | Unknown communication target 'Document Service' referenced by service 'User & Access Service'.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,declared_inter_service_coupling,0.4,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,responsibility_domain_similarity,0.0936,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,non_extreme_distribution_ned,0.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,requirement_service_semantic_alignment,0.039104,domain,calculated_fallback,v1_textual_fallback,Textual semantic alignment between service responsibilities and requirements; not real BCP.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,feature_modularization,,domain,missing_required_data,v1,Missing feature/requirement-to-service mapping.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,data_independence_da,,domain,missing_required_data,v1,Missing data-access map and component-to-service mapping.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,inter_call_percentage_icp,,runtime,missing_required_data,v1,Missing runtime logs and component-to-service mapping for real runtime calls.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,network_overhead,,runtime,missing_required_data,v1,Missing runtime logs or payload size information.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,process_fitness,,process,missing_required_data,v1,Missing process/event logs and process model.
TNTConcept,anthropic,claude-opus-4-8,few_shot,run_1,process_precision,,process,missing_required_data,v1,Missing process/event logs and behavioral model.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,number_of_microservices,10.0,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Billing and Finance Service'. | Unknown communication target 'Document Service' referenced by service 'Identity and Access Service'. | Unknown communication target 'Document Service' referenced by service 'Order and Commissioning Service'.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,number_of_communications,29.0,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Billing and Finance Service'. | Unknown communication target 'Document Service' referenced by service 'Identity and Access Service'. | Unknown communication target 'Document Service' referenced by service 'Order and Commissioning Service'.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,communication_density,0.322222,coupling,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Billing and Finance Service'. | Unknown communication target 'Document Service' referenced by service 'Identity and Access Service'. | Unknown communication target 'Document Service' referenced by service 'Order and Commissioning Service'.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,average_outgoing_communications,2.9,coupling,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Billing and Finance Service'. | Unknown communication target 'Document Service' referenced by service 'Identity and Access Service'. | Unknown communication target 'Document Service' referenced by service 'Order and Commissioning Service'.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,isolated_services_count,0.0,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Billing and Finance Service'. | Unknown communication target 'Document Service' referenced by service 'Identity and Access Service'. | Unknown communication target 'Document Service' referenced by service 'Order and Commissioning Service'.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,isolated_services_ratio,0.0,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Billing and Finance Service'. | Unknown communication target 'Document Service' referenced by service 'Identity and Access Service'. | Unknown communication target 'Document Service' referenced by service 'Order and Commissioning Service'.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,average_responsibility_length,32.0,basic,calculated,v1,Unknown communication target 'Document Service' referenced by service 'Billing and Finance Service'. | Unknown communication target 'Document Service' referenced by service 'Identity and Access Service'. | Unknown communication target 'Document Service' referenced by service 'Order and Commissioning Service'.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,declared_inter_service_coupling,0.322222,coupling,calculated,v1_textual_declared_graph,Calculated from declared communicates_with edges only; not structural coupling.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,cohesion_message_level_chm,,cohesion,missing_required_data,v1,Missing public-operation message signatures mapped to microservices.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,cohesion_domain_level_chd,,cohesion,missing_required_data,v1,Missing component-to-service mapping or internal artifact inventory.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,responsibility_domain_similarity,0.057901,cohesion,calculated_fallback,v1_textual_fallback,Calculated from responsibility text only; this is not real CHD.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,relational_cohesion_rc,,cohesion,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,afferent_coupling_ac,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,efferent_coupling_ec,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,instability,,coupling,missing_required_data,v1,Missing AC/EC prerequisites: component-to-service mapping or structural dependencies.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,inter_microservices_coupling,,coupling,missing_required_data,v1,Missing component-to-service mapping or structural dependency graph.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,structural_modularity_quality_smq,,modularity,missing_required_data,v1,Missing structural cohesion or structural coupling prerequisites.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,interface_number_ifn,,modularity,missing_required_data,v1,Missing endpoints/interfaces or component-to-service mapping.
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,non_extreme_distribution_ned,0.0,modularity,calculated_fallback,v1_textual_fallback,"Fallback size estimated from responsibility token count only; not structural service size. Bounds: min=5, max=20."
TNTConcept,anthropic,claude-opus-4-8,zero_shot,run_1,business_context_purity_bcp,,domain,missing_required_data,v1,Missing requirement-to-service or feature-to-service mapping.
